Transaction ID,Date,Fiscal Year,Fiscal Period,Region,Country,Legal Entity,Department,Cost Center,Profit Center,GL Account,Cost Category,Currency,FX Rate to USD,Revenue Local,Budget Local,Actual Local,Revenue USD,Budget USD,Actual USD,Variance USD,Variance %,Profit USD,Margin %,Payment Status,Payment Due Date,Anomaly Flag,Anomaly,Business Unit,Account / Cost Category,Revenue,Budget,Actual,Variance,Profit
TXN-00574,2025-09-01,2025,FY25,North America,United States,FinSight US Inc,HR,CC-HR,PC-CORP,570100,Training,USD,1.0,10342076.859789774,315952.78222845733,324252.5999315447,10342076.859789774,315952.78222845733,324252.5999315447,8299.817703087348,2.6269171122810255,10017824.259858228,0.9686472451976984,On Time,2025-09-15,0,,North America,Training,10342076.859789774,315952.78222845733,324252.5999315447,8299.817703087348,10017824.259858228
TXN-00575,2025-09-01,2025,FY25,North America,United States,FinSight US Inc,Engineering,CC-ENG,PC-TECH,510100,Payroll,USD,1.0,9667935.441522546,3149926.1593252793,3301235.9944679947,9667935.441522546,3149926.1593252793,3301235.9944679947,151309.83514271537,4.803599433426918,6366699.447054552,0.6585376459704512,On Time,2025-09-24,0,,North America,Payroll,9667935.441522546,3149926.1593252793,3301235.9944679947,151309.83514271537,6366699.447054552
TXN-00576,2025-09-01,2025,FY25,North America,United States,FinSight US Inc,Operations,CC-OPS,PC-OPS,540100,Travel,USD,1.0,11808907.060167661,653356.7978363906,651390.7273120221,11808907.060167661,653356.7978363906,651390.7273120221,-1966.0705243684351,-0.3009183543936687,11157516.332855638,0.944839033452197,7 Days Late,2025-09-25,0,,North America,Travel,11808907.060167661,653356.7978363906,651390.7273120221,-1966.0705243684351,11157516.332855638
TXN-00577,2025-10-01,2025,FY25,India,India,FinSight India Pvt Ltd,Finance,CC-FIN,PC-CORP,530100,Professional Services,INR,0.0118,425491705.12627256,39686579.25715611,37940798.963557296,5020802.120490016,468301.6352344421,447701.4277699761,-20600.207464465988,-4.398918541925029,4573100.692720041,0.9108306965648187,On Time,2025-10-25,0,,India,Professional Services,5020802.120490016,468301.6352344421,447701.4277699761,-20600.207464465988,4573100.692720041
TXN-00578,2025-10-01,2025,FY25,India,India,FinSight India Pvt Ltd,Marketing,CC-MKT,PC-GROWTH,550100,Marketing,INR,0.0118,454952315.946038,36253979.22625649,37850372.44850994,5368437.3281632485,427796.95486982656,446634.39489241724,18837.440022590687,4.4033600071610355,4921802.933270832,0.9168036492576085,On Time,2025-10-12,0,,India,Marketing,5368437.3281632485,427796.95486982656,446634.39489241724,18837.440022590687,4921802.933270832
TXN-00579,2025-10-01,2025,FY25,India,India,FinSight India Pvt Ltd,HR,CC-HR,PC-CORP,570100,Training,INR,0.0118,417721077.013392,9050570.836619312,13605331.670647755,4929108.708758025,106796.73587210788,160542.9137136435,53746.177841535624,50.32567465910025,4768565.795044382,0.9674296260846528,On Time,2025-10-20,1,High variance,India,Training,4929108.708758025,106796.73587210788,160542.9137136435,53746.177841535624,4768565.795044382
TXN-00580,2025-10-01,2025,FY25,India,India,FinSight India Pvt Ltd,Engineering,CC-ENG,PC-TECH,510100,Payroll,INR,0.0118,369261646.278341,110704759.82432228,115725582.6939243,4357287.426084423,1306316.165927003,1365561.8757883066,59245.70986130368,4.535327006327068,2991725.5502961166,0.686602754820919,On Time,2025-10-17,0,,India,Payroll,4357287.426084423,1306316.165927003,1365561.8757883066,59245.70986130368,2991725.5502961166
TXN-00581,2025-10-01,2025,FY25,India,India,FinSight India Pvt Ltd,Procurement,CC-PROC,PC-OPS,530100,Professional Services,INR,0.0118,339477181.36176336,39867450.92703387,43219006.309363745,4005830.7400688077,470435.9209389997,509984.2744504922,39548.35351149249,8.406746115932892,3495846.4656183156,0.87268950998121,On Time,2025-10-19,0,,India,Professional Services,4005830.7400688077,470435.9209389997,509984.2744504922,39548.35351149249,3495846.4656183156
TXN-00582,2025-10-01,2025,FY25,India,India,FinSight India Pvt Ltd,IT,CC-IT,PC-TECH,520200,Software Licenses,INR,0.0118,413808890.59130496,29317376.885706577,30382425.545302503,4882944.908977399,345945.0472513376,358512.62143456953,12567.574183231918,3.6328238496506833,4524432.287542829,0.9265786061244647,On Time,2025-10-13,0,,India,Software Licenses,4882944.908977399,345945.0472513376,358512.62143456953,12567.574183231918,4524432.287542829
TXN-00583,2025-10-01,2025,FY25,India,India,FinSight India Pvt Ltd,IT,CC-IT,PC-TECH,520200,Software Licenses,INR,0.0118,454570629.97036076,39995588.22393919,39790552.133167095,5363933.433650257,471947.9410424824,469528.51517137175,-2419.4258711106377,-0.5126467689987979,4894404.918478886,0.9124656334797487,On Time,2025-10-15,0,,India,Software Licenses,5363933.433650257,471947.9410424824,469528.51517137175,-2419.4258711106377,4894404.918478886
TXN-00584,2025-10-01,2025,FY25,India,India,FinSight India Pvt Ltd,Operations,CC-OPS,PC-OPS,560100,Office & Facilities,INR,0.0118,443199985.97192174,32644103.291114602,32704321.735842608,5229759.834468677,385200.4188351523,385910.9964829428,710.5776477904874,0.18446959376089914,4843848.8379857335,0.9262086580076865,On Time,2025-10-21,0,,India,Office & Facilities,5229759.834468677,385200.4188351523,385910.9964829428,710.5776477904874,4843848.8379857335
TXN-00585,2025-10-01,2025,FY25,India,India,FinSight India Pvt Ltd,Sales,CC-SALES,PC-GROWTH,510100,Payroll,INR,0.0118,370450804.4441573,109340132.40110086,108234401.51120073,4371319.492441056,1290213.56233299,1277165.9378321685,-13047.624500821577,-1.0112763407345216,3094153.554608888,0.7078305669396482,On Time,2025-10-22,0,,India,Payroll,4371319.492441056,1290213.56233299,1277165.9378321685,-13047.624500821577,3094153.554608888
TXN-00586,2025-10-01,2025,FY25,India,India,FinSight India Pvt Ltd,Procurement,CC-PROC,PC-OPS,560100,Office & Facilities,INR,0.0118,346843263.4278001,31476179.405347966,32266978.50316571,4092750.5084480415,371418.916983106,380750.3463373554,9331.429354249383,2.5123732065251336,3712000.1621106863,0.906969568374268,On Time,2025-10-22,0,,India,Office & Facilities,4092750.5084480415,371418.916983106,380750.3463373554,9331.429354249383,3712000.1621106863
TXN-00587,2025-10-01,2025,FY25,India,India,FinSight India Pvt Ltd,Sales,CC-SALES,PC-GROWTH,510100,Payroll,INR,0.0118,386070059.0776681,160811760.90414813,155479784.73180658,4555626.697116483,1897578.7786689478,1834661.4598353177,-62917.31883363007,-3.3156630723791753,2720965.237281165,0.5972757247654685,On Time,2025-10-22,0,,India,Payroll,4555626.697116483,1897578.7786689478,1834661.4598353177,-62917.31883363007,2720965.237281165
TXN-00588,2025-10-01,2025,FY25,India,India,FinSight India Pvt Ltd,Sales,CC-SALES,PC-GROWTH,510100,Payroll,INR,0.0118,438628574.35541385,132546059.54362321,125574771.57521613,5175817.1773938835,1564043.5026147538,1481782.3045875502,-82261.19802720356,-5.259521099616476,3694034.872806333,0.7137104627536991,On Time,2025-10-11,0,,India,Payroll,5175817.1773938835,1564043.5026147538,1481782.3045875502,-82261.19802720356,3694034.872806333
TXN-00589,2025-10-01,2025,FY25,India,India,FinSight India Pvt Ltd,Sales,CC-SALES,PC-GROWTH,550100,Marketing,INR,0.0118,329528578.83909345,29840443.556731343,30122062.927332558,3888437.2303013024,352117.23396942986,355440.34254252416,3323.1085730943014,0.9437506184042124,3532996.8877587784,0.9085904383970261,On Time,2025-10-11,0,,India,Marketing,3888437.2303013024,352117.23396942986,355440.34254252416,3323.1085730943014,3532996.8877587784
TXN-00590,2025-10-01,2025,FY25,India,India,FinSight India Pvt Ltd,Sales,CC-SALES,PC-GROWTH,540100,Travel,INR,0.0118,392714135.0209457,18996001.818346065,18968854.204443097,4634026.79324716,224152.82145648357,223832.47961242855,-320.3418440550158,-0.14291225154942166,4410194.313634731,0.9516980609739667,On Time,2025-10-17,0,,India,Travel,4634026.79324716,224152.82145648357,223832.47961242855,-320.3418440550158,4410194.313634731
TXN-00591,2025-10-01,2025,FY25,India,India,FinSight India Pvt Ltd,Engineering,CC-ENG,PC-TECH,520200,Software Licenses,INR,0.0118,399820976.3847298,26847174.695969455,27210235.230947684,4717887.521339811,316796.66141243954,321080.77572518267,4284.114312743128,1.3523230622577846,4396806.745614628,0.9319439528236144,On Time,2025-10-24,0,,India,Software Licenses,4717887.521339811,316796.66141243954,321080.77572518267,4284.114312743128,4396806.745614628
TXN-00592,2025-10-01,2025,FY25,India,India,FinSight India Pvt Ltd,IT,CC-IT,PC-TECH,520100,Cloud Infrastructure,INR,0.0118,401634028.2098039,49980173.508109786,74088411.83029057,4739281.532875686,589766.0473956955,874243.2595974287,284477.21220173326,48.23560350039398,3865038.2732782573,0.815532533036298,On Time,2025-10-16,1,High variance,India,Cloud Infrastructure,4739281.532875686,589766.0473956955,874243.2595974287,284477.21220173326,3865038.2732782573
TXN-00593,2025-10-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Procurement,CC-PROC,PC-OPS,530100,Professional Services,SGD,0.745,8234437.657660586,1021163.5714898058,1063534.559296418,6134656.0549571365,760766.8607599053,792333.2466758314,31566.385915926076,4.1492850890475745,5342322.808281305,0.870843085646899,On Time,2025-10-21,0,,APAC,Professional Services,6134656.0549571365,760766.8607599053,792333.2466758314,31566.385915926076,5342322.808281305
TXN-00594,2025-10-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Procurement,CC-PROC,PC-OPS,540100,Travel,SGD,0.745,8652548.771262305,577804.3893523961,559141.6176967034,6446148.834590417,430464.2700675351,416560.5051840441,-13903.764883491036,-3.2299463277892237,6029588.329406373,0.9353783916764757,On Time,2025-10-20,0,,APAC,Travel,6446148.834590417,430464.2700675351,416560.5051840441,-13903.764883491036,6029588.329406373
TXN-00595,2025-10-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,IT,CC-IT,PC-TECH,530100,Professional Services,SGD,0.745,8053337.586675492,589222.8405708065,631694.3967861029,5999736.502073241,438971.01622525085,470612.3256056467,31641.30938039586,7.208063450858823,5529124.176467595,0.9215611676541088,On Time,2025-10-23,0,,APAC,Professional Services,5999736.502073241,438971.01622525085,470612.3256056467,31641.30938039586,5529124.176467595
TXN-00596,2025-10-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Operations,CC-OPS,PC-OPS,530100,Professional Services,SGD,0.745,6961262.819171513,944291.7971767349,986138.2956147756,5186140.800282777,703497.3888966675,734673.0302330079,31175.64133634034,4.431521968437546,4451467.770049769,0.8583391661497217,7 Days Late,2025-10-19,0,,APAC,Professional Services,5186140.800282777,703497.3888966675,734673.0302330079,31175.64133634034,4451467.770049769
TXN-00597,2025-10-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Engineering,CC-ENG,PC-TECH,510100,Payroll,SGD,0.745,8405526.894244967,2209070.300299556,2109785.174828232,6262117.5362125,1645757.373723169,1571789.9552470327,-73967.4184761364,-4.494430324732567,4690327.580965468,0.7490002469360079,On Time,2025-10-12,0,,APAC,Payroll,6262117.5362125,1645757.373723169,1571789.9552470327,-73967.4184761364,4690327.580965468
TXN-00598,2025-10-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Operations,CC-OPS,PC-OPS,560100,Office & Facilities,SGD,0.745,8652104.39891022,391774.01370191656,397217.045010406,6445817.777188114,291871.64020792785,295926.69853275246,4055.058324824611,1.389329337353848,6149891.078655361,0.9540901234316547,On Time,2025-10-13,0,,APAC,Office & Facilities,6445817.777188114,291871.64020792785,295926.69853275246,4055.058324824611,6149891.078655361
TXN-00599,2025-10-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Sales,CC-SALES,PC-GROWTH,540100,Travel,SGD,0.745,6826670.986711993,443360.9219674998,470889.54267010756,5085869.8851004345,330303.8868657873,350812.7092892301,20508.82242344279,6.209076925508951,4735057.175811204,0.9310220832984794,30 Days Late,2025-10-12,0,,APAC,Travel,5085869.8851004345,330303.8868657873,350812.7092892301,20508.82242344279,4735057.175811204
TXN-00600,2025-10-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Operations,CC-OPS,PC-OPS,540100,Travel,SGD,0.745,7254597.349444449,312725.1554748726,323444.53038234526,5404675.025336115,232980.2408287801,240966.1751348472,7985.934306067094,3.4277302992128207,5163708.850201268,0.9554152332924288,7 Days Late,2025-10-13,0,,APAC,Travel,5404675.025336115,232980.2408287801,240966.1751348472,7985.934306067094,5163708.850201268
TXN-00601,2025-10-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Marketing,CC-MKT,PC-GROWTH,520200,Software Licenses,SGD,0.745,6715036.561917666,730175.8659735825,765798.747567009,5002702.238628661,543981.020150319,570520.0669374217,26539.046787102707,4.878671461693487,4432182.17169124,0.8859576205571227,On Time,2025-10-13,0,,APAC,Software Licenses,5002702.238628661,543981.020150319,570520.0669374217,26539.046787102707,4432182.17169124
TXN-00602,2025-10-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Operations,CC-OPS,PC-OPS,530100,Professional Services,SGD,0.745,8180501.577403425,648111.7097311537,664503.5967086081,6094473.675165552,482843.2237497095,495055.179547913,12211.955798203533,2.5291761792506424,5599418.495617638,0.9187698223121021,On Time,2025-10-12,0,,APAC,Professional Services,6094473.675165552,482843.2237497095,495055.179547913,12211.955798203533,5599418.495617638
TXN-00603,2025-10-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Operations,CC-OPS,PC-OPS,530100,Professional Services,SGD,0.745,7385179.002060128,809109.6296786431,811955.6694162787,5501958.356534796,602786.6741105891,604906.9737151277,2120.2996045385953,0.35174958166868814,4897051.382819668,0.8900560610393087,7 Days Late,2025-10-23,0,,APAC,Professional Services,5501958.356534796,602786.6741105891,604906.9737151277,2120.2996045385953,4897051.382819668
TXN-00604,2025-10-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Engineering,CC-ENG,PC-TECH,510100,Payroll,SGD,0.745,7162594.81584032,2906865.904521,3003444.994042368,5336133.137801038,2165615.098868145,2237566.5205615642,71951.4216934191,3.3224473606147455,3098566.617239474,0.5806764069077105,On Time,2025-10-13,0,,APAC,Payroll,5336133.137801038,2165615.098868145,2237566.5205615642,71951.4216934191,3098566.617239474
TXN-00605,2025-10-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,IT,CC-IT,PC-TECH,530100,Professional Services,SGD,0.745,7430712.81283633,589508.7507343141,596018.1130312913,5535881.045563066,439184.019297064,444033.494208312,4849.47491124802,1.104201131682762,5091847.551354755,0.9197899140979197,15 Days Late,2025-10-12,0,,APAC,Professional Services,5535881.045563066,439184.019297064,444033.494208312,4849.47491124802,5091847.551354755
TXN-00606,2025-10-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,IT,CC-IT,PC-TECH,520200,Software Licenses,SGD,0.745,7848943.364953306,902655.3916021464,879269.0836428554,5847462.806890213,672478.2667435991,655055.4673139272,-17422.79942967184,-2.5908345728464655,5192407.339576285,0.8879761207643665,7 Days Late,2025-10-15,0,,APAC,Software Licenses,5847462.806890213,672478.2667435991,655055.4673139272,-17422.79942967184,5192407.339576285
TXN-00607,2025-10-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Operations,CC-OPS,PC-OPS,560100,Office & Facilities,SGD,0.745,9126429.486014498,686122.9416101313,692111.7022513467,6799189.967080802,511161.5914995478,515623.21817725326,4461.626677705441,0.8728407517115627,6283566.748903548,0.924164022380061,On Time,2025-10-22,0,,APAC,Office & Facilities,6799189.967080802,511161.5914995478,515623.21817725326,4461.626677705441,6283566.748903548
TXN-00608,2025-10-01,2025,FY25,APAC,Singapore,FinSight APAC Pte Ltd,Engineering,CC-ENG,PC-TECH,520200,Software Licenses,SGD,0.745,6641190.904606496,859985.6553587117,896614.5494114732,4947687.22393184,640689.3132422402,667977.8393115476,27288.52606930735,4.259244770482031,4279709.384620292,0.8649919024629213,On Time,2025-10-17,0,,APAC,Software Licenses,4947687.22393184,640689.3132422402,667977.8393115476,27288.52606930735,4279709.384620292
TXN-00609,2025-10-01,2025,FY25,EMEA,Germany,FinSight Europe GmbH,Operations,CC-OPS,PC-OPS,530100,Professional Services,EUR,1.085,6912822.577669959,907056.3840003352,968491.0898356624,7500412.496771905,984156.1766403636,1050812.8324716936,66656.65583132999,6.772975409134487,6449599.664300211,0.8598993278137766,30 Days Late,2025-10-12,0,,EMEA,Professional Services,7500412.496771905,984156.1766403636,1050812.8324716936,66656.65583132999,6449599.664300211
TXN-00610,2025-10-01,2025,FY25,EMEA,Germany,FinSight Europe GmbH,Operations,CC-OPS,PC-OPS,560100,Office & Facilities,EUR,1.085,8556905.089980526,350554.4267253601,379907.3247502999,9284242.02262887,380351.5529970157,412199.4473540754,31847.894357059675,8.373278380516973,8872042.575274795,0.9556022509592702,On Time,2025-10-12,0,,EMEA,Office & Facilities,9284242.02262887,380351.5529970157,412199.4473540754,31847.894357059675,8872042.575274795
TXN-00611,2025-10-01,2025,FY25,EMEA,Germany,FinSight Europe GmbH,Sales,CC-SALES,PC-GROWTH,540100,Travel,EUR,1.085,8291612.066577715,452176.52330784104,440301.377374993,8996399.09223682,490611.5277890075,477726.99445186736,-12884.533337140165,-2.626219036312838,8518672.097784953,0.9468979766733439,30 Days Late,2025-10-19,0,,EMEA,Travel,8996399.09223682,490611.5277890075,477726.99445186736,-12884.533337140165,8518672.097784953
TXN-00612,2025-10-01,2025,FY25,EMEA,Germany,FinSight Europe GmbH,HR,CC-HR,PC-CORP,530100,Professional Services,EUR,1.085,8918330.558632279,614858.4763635154,612349.4288038913,9676388.656116022,667121.4468544142,664399.1302522221,-2722.3166021921206,-0.4080691177038731,9011989.5258638,0.9313381103359998,On Time,2025-10-11,0,,EMEA,Professional Services,9676388.656116022,667121.4468544142,664399.1302522221,-2722.3166021921206,9011989.5258638
TXN-00613,2025-10-01,2025,FY25,EMEA,Germany,FinSight Europe GmbH,Marketing,CC-MKT,PC-GROWTH,520200,Software Licenses,EUR,1.085,8903847.744634366,636322.0659442011,908298.7481878141,9660674.802928286,690409.4415494582,985504.1417837783,295094.70023432013,42.74198504181098,8675170.661144508,0.8979880637856625,On Time,2025-10-22,1,High variance,EMEA,Software Licenses,9660674.802928286,690409.4415494582,985504.1417837783,295094.70023432013,8675170.661144508
TXN-00614,2025-10-01,2025,FY25,EMEA,Germany,FinSight Europe GmbH,IT,CC-IT,PC-TECH,530100,Professional Services,EUR,1.085,6476368.413629508,938466.8856575435,935061.9668559235,7026859.728788015,1018236.5709384347,1014542.234038677,-3694.3368997577345,-0.362817149294975,6012317.494749338,0.8556193985369814,On Time,2025-10-16,0,,EMEA,Professional Services,7026859.728788015,1018236.5709384347,1014542.234038677,-3694.3368997577345,6012317.494749338
